pair_id	han_sentence	viet_sentence
HVB_001_1457	骘将交州义士万人出长沙，会刘备东下，乃拒于益阳。	Chất suất bọn nghĩa-sĩ ở Giao-Châu đến một vạn người ra Trường Sa, vừa gặp Lưu-Bị tiến quân sang phương Đông, bèn cùng đánh nhau tại Ích-Dương.
HVB_001_1458	备败绩，而零桂诸郡犹惊扰，骘讨平之。	Lưu-Bị thua chạy, nhưng các quận ở châu Linh, châu Quế, đương còn ở trong tình trạng kinh-khủng. Chất đều dẹp yên.
HVB_001_1459	吕岱，字定公，广陵人。	Lữ-Đại. Tự là Định-Công; người Quảng-Lăng.
HVB_001_1460	吴黄武五年为交州刺史。	Trong năm Hoàng-Võ thứ 5 (226) nhà Ngô, làm Thứ-Sử Giao-Châu.
HVB_001_1461	初，交址士徽怀逆拒命，岱督兵浮海进讨。	Khi trước Sĩ-Huy ở Giao-Chỉ nghịch mệnh, Đại đốc quân vượt biển qua đánh
HVB_001_1462	士徽惧，率兄弟六人降，岱皆斩之。	Huy sợ, suất cả 5, 6 anh em, giơ cánh tay trần tới hàng. Đại đem chém hết
HVB_001_1463	又遣士南宣威命，徼外扶南、林邑诸遣入贡。	lại khiến người đi phủ-dụ các nước ở ngoài biên giới, cho nên Phò-Nam, Lâm-Ấp đều tới cống hiến.
HVB_001_1464	以功迁镇南将军，追封番禺侯。	Nhân công đó, Đại được thăng lên chức Trấn-Nam Tướng-Quân và tước là Phiên-Ngu-Hầu.
HVB_001_1465	孙亮拜大司马。	Tôn Lượng lại phong cho chức Đại-Tư-Mã.
HVB_001_1466	岱清身奉公，所在可述。	Đại người thanh-liêm, chăm lo công việc, đi đến đâu cũng có tiếng hay.
HVB_001_1467	初在交州，历年不饷家，妻子饥乏。	Mấy năm ông ở quận Giao-Châu, không gửi gì về nuôi gia-đình, vợ con đói khát, túng thiếu.
HVB_001_1468	权闻知，赐钱绢。	Tôn-Quyền được tin, bèn cho tiền bạc, vải lụa để tiêu dùng.
HVB_001_1469	年九十六卒。	Đại thọ đến 96 tuổi mới mất.
HVB_001_1470	薛综，字敬文，沛郡人。	Tiết-Tông. Tự là Tử-Kỉnh, người quận Bái
HVB_001_1471	少依旅人避地交址，从刘熙学。	lúc nhỏ, nhờ người trong họ giúp đỡ, đi lánh nạn ở đất Giao-Chỉ, đem học với Lưu-Hy
HVB_001_1472	权以为合浦、交址太守，与交州刺史吕岱平士徽乱。	Tôn-Quyền dùng làm Thái-Thú Hiệp-Phố và Giao-Chỉ, cùng với Thứ-Sử Lữ-Đại, dẹp yên cuộc loạn Sỹ-Huy.
HVB_001_1473	陆胤，字敬宗，凯之弟也。	Lục-Duệ. Tự là Cung-Tông, em của Lục-Khải.
HVB_001_1474	吴赤乌十一年，交址、九真贼攻没城邑，遂以胤为交州刺史。	Trong năm Xích-Ô thứ 11 (248), nhà Ngô, hai quận Giao-Chỉ và Cửu-Chân nổi giặc công hãm thành ấp, vua Ngô bèn dùng Duệ làm chức Thứ-Sử quận Giao-Châu.
HVB_001_1475	大略谕以恩信，务崇招纳，遗以财帛，贼众及民莫不稽颡，交域清泰。	Khi tới nơi, Duệ dụ dỗ bằng những điều ân-nghĩa, tín thật, cho tiền của, lụa là, bọn giặc và dân chúng đều cúi đầu phục mệnh, toàn cảnh Giao-Châu yên lặng vui vẻ.
HVB_001_1476	拜安南将军。	Duệ bèn được thăng chức An-nam tướng-quân.
HVB_001_1477	永安初，封都亭侯。	Đầu năm Vĩnh-An (258) được phong tước Đô-Đình-Hầu.
HVB_001_1478	孙諝，永安中为交州太守，贪暴。	Tôn-Tư. Trong năm hiệu Vĩnh-An (258-264), làm Thái-Thú quận Giao-Chỉ, có tính tham bạo.
HVB_001_1479	会吴主遣使至本郡，又擅调孔雀二十头送建业。	Lúc ấy, vua Ngô sai sứ-thần qua Giao-Chỉ; Tư lại tự tiện trưng-cầu 30 con Khổng-tước, bắt dân đem tới Kiến-Nghiệp.
HVB_001_1480	民惮远役，遂作乱。	Dân sợ đi xa làm việc mệt nhọc, bèn khởi loạn
HVB_001_1481	郡使吕兴杀諝，以郡降晋，九真、日南皆应。	tên lại-thuộc trong quận là Lữ-Hưng giết Tư rồi qua hàng phục với nhà Tấn, cả hai quận Cửu-Chân và Nhật-Nam đều hưởng ứng theo Hưng.
HVB_001_1482	陈袭，临淮人。	Trần-Tập. Người Lâm-Hoài.
HVB_001_1483	永安七年为交州牧。	Trong năm Vĩnh-An thứ 7 (264), làm quan Mục ở Giao-Châu.
HVB_001_1484	值孙諝虐政，后复分海东四郡为广州，以熊牧为刺史；海南三郡为交州，以袭为刺史，移治龙编。	Lúc đó, sau khi chính sách hà khắc của Tôn-Tư, nhà Ngô lại chia bốn quận phía đông bờ biển làm Quảng-Châu, dùng Hùng-Mục làm Thứ-Sử, ba quận phía Nam bờ biển làm Giao-Châu, dùng Trần-Tập làm Thứ-Sử, đời quận-lỵ qua Long-Biên.
HVB_001_1485	虞汜，字世洪，翻子也。	Ngu-Phiếm. Tự là Thế-Hồng, con của Ngu-Phiên.
HVB_001_1486	孙皓建衡初为监军使者，与诸将薛珝、陶璜、李勉、徐存等击交址，擒杀所置首将，九真、日南皆降。	Trong năm đầu hiệu Kiến-Hoành (269), đời vua Ngô là Hạo, Phiếm giữ chức Giám-Quân Sứ-Giả, cùng các tướng là Tiết-Hủ, Đào-Hàng, Lý-Miễn và Từ-Tồn, đánh Giao-Chỉ, bắt giết các tướng do nhà Tấn phái sang, nhân đó, quận Cửu-Chân, quận Nhật-Nam lại thuộc về Ngô.
HVB_001_1487	虞汜以功拜交州刺史，封馀姚侯。	Nhân thành-công đó Phiếm được thăng chức Thứ-Sử Giao-Châu, được phong tước là Dư-Diêu-Hầu.
HVB_001_1488	朗，姓未详，字奉先，桂阳人，为吴九真太守。	Cốc-Lãng. Tự là Phụng-Tiên, người Quế-Dương, theo nhà Ngô, làm quan Thái-Thú quận Cửu-Chân.
HVB_001_1489	綦毋俊，吴交州刺史。	Ky-Vô-Hậu. Làm quan Thứ-Sử quận Giao-Châu, nhà Ngô.
HVB_001_1490	修则，湛父也，吴交州都督。	Tu-Tắc. Cha của Tu-Trạm, làm Đô-Đốc Giao-Châu, nhà Ngô
HVB_001_1491	晋交址牧杨稷斩之。	bị quan Mục quận Giao-Chỉ của nhà Tấn là Dương-Tắc chém.
HVB_001_1492	刘俊，吴交州刺史，为毛炅所杀。	Lưu-Tuấn. Làm Thứ-Sử Giao-Châu của nhà Ngô, bị Mao-Quýnh giết.
HVB_001_1493	爨宗，蜀命领交州事，或云晋交州刺史。	Hấn-Tông. Nhà Thục sai coi việc quận Giao-Châu, có sách chép Tống làm Thứ-Sử Giao-Châu nhà Tấn.
HVB_001_1494	毛炅，蜀交址太守，或云晋将军。	Mao-Quýnh. Làm Thái-Thú Giao-Chỉ nhà Thục, có sách chép Quýnh là tướng-quân nhà Tấn.
HVB_001_1495	六朝交州刺史都督交址九真日南太守董元，晋九真太守。	Đổng-Nguyên. Làm Thái-Thú Cửu-Chân nhà Tấn (265-316).
HVB_001_1496	爨谷，交址太守。	Soán-Cốc. Làm Thái-Thú Giao-Chỉ.
HVB_001_1497	马融，代爨谷。	Mã-Dung. Thay Soán-Cốc.
HVB_001_1498	杨稷，晋交址太守。	Dương-Tắc. Làm Thái-Thú quận Giao-Chỉ, nhà Tấn.
HVB_001_1499	孟干，随毛炅自蜀出交址，为吴所擒。	Mạnh-Cán. Bộ thuộc của tướng-quân Hoắc-Dặc, theo Mao-Quýnh từ nước Thục qua Giao-Chỉ, bị nước Ngô bắt
HVB_001_1500	后归晋，陈伐吴之计，晋武帝以为日南太守。	sau qui thuộc nhà Tấn, bày cho nhà Tấn những kế-hoạch đánh nước Ngô, vua Võ-Đế nhà Tấn dùng làm Thái-Thú quận Nhật-Nam.
HVB_001_1501	陶璜，字世英，丹阳人，吴会稽太守。	Đào-Hoàng. Tự là Thế-Anh, người Đan-Dương, làm chức Thái-Thú quận Thương-ngô, thuộc nhà Ngô.
HVB_001_1502	初，吕兴杀孙諝，以郡附晋。	Khi trước Lữ-Hưng giết Tôn-Tư đem quận ấy thuộc về nhà Tấn
HVB_001_1503	晋武拜交州太守，为统所杀。	Tấn Võ-Đế (265-290), phong Hưng làm Thái-Thú quận Giao-Chỉ. Về sau Hưng bị Lý-Thống giết
HVB_001_1504	复遣爨谷及巴西马融，皆病卒。	vua lại khiến Soán-Cốc và Mã-Dung ở đất Ba-Tây kế tục thay thế, nhưng mấy ông kể trên đều bị đau chết cả.
HVB_001_1505	以霍弋、杨稷补其缺，与毛炅、董元、孟干、李松、王业、爨能等自蜀出交址，破吴军于古城，斩修则、刘俊。	Khi ấy vua dùng Hoắc-Dặc và Dương-Tắc điền thết, hợp với Mao-Quýnh, Đổng-Nguyên, Mạnh-Cán, Lý-Tùng, Vương-Nghiệp và Soán-Năng, từ nước Thục ra Giao-Chỉ đánh phá quân Ngô ở Thạch-Thành, chém Tu-Tắc và Lưu-Tuấn.
HVB_001_1506	吴建衡三年秋，遣虞汜、薛珝、陶璜拒杨稷等，战分水。	Mùa thu năm Kiến-Hoành thứ 3, (271), vua nước Ngô sai bọn Ngu-Phiếm, Tiết-Hủ và Đào-Hoàng chống với bọn Dương-Tắc, đánh nhau ở Phần-Thuỷ.
HVB_001_1507	璜退保合浦。	Hoàng bị bại trận, rút quân lui giữ quận Hợp-Phố.
HVB_001_1508	珝怒谓璜曰：若自表讨贼而反失利，其责安在。	"Hủ giận bảo Hoàng rằng: ""Ngươi tự xin đi đánh giặc mà không thắng lợi, thì lỗi tại ai?"""
HVB_001_1509	璜曰：下官不得行意，诸军不相顺，故致败耳。	"Hoàng nói: ""Tôi là quan nhỏ, không làm theo ý được, các ông không đồng ý nhau, cho nên thua đấy thôi""."
HVB_001_1510	璜欲引军，璜即夜以兵出其不意，径至交址。	Đào-Hoàng muốn đem quân trong lúc ban đêm để đánh thình-lình và thẳng tiến quận Giao-Chỉ.
HVB_001_1511	董元拒之，将欲战，璜疑断墙内有伏兵，乃使列长戟于其后。	Đổng-Nguyên kháng cự; khi sắp ra trận, Hoàn nghi có phục binh, nấp ở trong vách tường, bèn cho từng hàng quân cầm giáo dài ở đằng sau, sẵn sàng để chực.
HVB_001_1512	才接，元伪退，璜追之，伏兵果出，璜以长戟逆之，大败元众，获其宝物。	Quân hai bên vừa giáp trận, Nguyên giả thua bỏ chạy, Hoàng đuổi theo, quả có quân phục-kích nổi dậy, nhưng bị mấy lớp quân cầm giáo dài đón đánh, nên quân của Nguyên bị thua nặng. Quân của Hoàng lấy những đồ bữu-vật đem về.
HVB_001_1513	珝乃谢璜，以所得物遗之。	Lúc đó, Hủ mới xin lỗi Hoàng. Hoàng lấy của thu được cho tướng ở đất Phù-Nghiêm là Lương-Kỳ-Chi để đền ơn đã giúp Hoàng một vạn người.
HVB_001_1514	董元有勇将解系，同在城内，璜令其弟为书与系，又遗象乘辂，导从而行。	Đổng-Nguyên có một người dũng-tướng là Giải-Hệ cùng ở trong thành, Hoàng dụ người em là Tượng, viết thư cho Hệ, lại khiến Tượng ngồi xe đi theo mình.
HVB_001_1515	元曰：若此，系必有去志。	"Nguyên nói: ""Tượng như thế, thì Hệ ắc có ý bỏ đi"""
HVB_001_1516	即杀系。	nên tức thì giết Hệ.
HVB_001_1517	璜攻交州，九真、日南皆降，遂拜璜为交州刺史。	Khi ấy Hoàng đánh cướp được thành, quận Cửu-Chân và Nhật-Nam đều đầu hàng. Hoàng thành-công được thăng làm Thứ-Sử Giao-Châu.
HVB_001_1518	璜有谋策，周穷好施，得人心。	Đào-Hoàng có mưu-kế, hay giúp người cùng khổ, ưa làm việc bố-thí, rất được lòng mọi người
HVB_001_1519	夷獠梗化者，璜讨平之。	những bọn mọi phiến-nghịch đều bị Hoàng đánh dẹp yên hết.
HVB_001_1520	璜被诏，土人请留，璜流涕数日，遣使送印绶诣洛阳。	Sau Hoàng bị triệu về, thì người ở Giao-Châu, ước chừng 30 bọn xin lưu lại, nên Hoàng được ở lại giữ chức cũ. Khi Tôn-Hạo đầu hàng nhà Tấn, tự tay viết thơ bảo Hoàng qui thuận nhà Tấn. Hoàng được thơ khóc đến mấy ngày, rồi sai người đưa cả đồ ấn-thọ tới Lạc-Dương
HVB_001_1521	晋帝诏复其本职，封宛陵侯，改为冠军将军。	vua nhà Tấn ra lời chiếu cho làm lại chức cũ và phong cho tước Uyển-Lăng-Hầu, lại cải chức là Quán-Quân tướng-quân.
HVB_001_1522	璜在南三十年，及卒，举州号哭。	Đào-Hoàng ở phương Nam 30 năm, đến khi chết, nhân-dân cả châu đều thương khóc.
HVB_001_1523	吾彦，字士则，吴建平太守。	Ngô-Ngạn. Tự là Sĩ-Tắc, làm Thái-Thú quận Kiến-Bình nhà Ngô.
HVB_001_1524	才兼文武，手格猛虎。	Ngạn tài kiêm văn võ, tay không mà đánh lại cọp.
HVB_001_1525	吴亡归晋，为交州刺史。	Khi nhà Ngô mất, Ngạn về với nhà Tấn, làm Thứ-Sử Giao-Châu.
HVB_001_1526	初，陶璜死，九真戍兵作乱，彦讨平之，斩贼帅赵杜。	Khi Đào-Hoàng chết, các quân đồn thú ở quận Cửu-Chân làm loạn, Ngạn đánh dẹp yên, chém tên tướng giặc là Triệu-Chỉ
HVB_001_1527	在镇二十年，恩威宣著，南州宁谧。	trấn-ngự Giao-Châu đến 20 năm, ân oai rõ rệt, cho nên đất Nam-Châu yên lặng.
HVB_001_1528	顾秘，字公直，吴将军恺子也。	Cổ-Bí. Tự là Công-Trực, con của Cổ-Khải, tướng quân của nhà Ngô.
HVB_001_1529	代吾彦为交州刺史。	Bí thay Ngô-Ngạn làm Thứ-Sử Giao-Châu.
HVB_001_1530	顾参，秘子也。	Cổ-Sâm. Con của Bí.
HVB_001_1531	秘卒，州迫参领州事。	Khi Bí chết, người trong châu cưỡng bách Sâm lãnh việc Giao-Châu.
HVB_001_1532	顾寿，参弟也。	Cổ-Thọ. Em của Sâm.
HVB_001_1533	参卒，寿求领州事，州人不许，乃杀长吏胡肇等。	Khi Sâm chết, thì Thọ xin lãnh việc Giao-Châu, người trong châu không thuận, Thọ bèn giết bọn trưởng sử là Hồ-Triệu
HVB_001_1534	梁硕以兵擒寿，并其母皆鸩杀。	lại muốn giết cả Lương-Thạc, Thạc đem binh bắt Thọ, và bắt cả mẹ Thọ, rồi cho uống thuốc độc giết luôn.
HVB_001_1535	陶威，一作成，璜子也。	Đào-Oai. (Có bản chép là Đào-Thành). Con của Đào-Hoàng
HVB_001_1536	梁硕杀顾寿，迎威领交州事。	khi trước Lương-Thạc giết Cổ-Thọ, rước Oai lãnh Thứ-Sử Giao-Châu.
HVB_001_1537	陶淑，继威为刺史。	Đào-Thục. Em của Đào-Oai, nối theo làm Thứ-Sử.
HVB_001_1538	王敦，晋镇东将军，都督江淮荆湘交广六州诸军事。	Vương-Đôn. Làm chức Trần-Đông Đại-tướng-quân nhà Tấn, đốc suất quân-sự 6 châu là: Giang, Hoài, Kinh, Tương, Giao, Quảng.
HVB_001_1539	王机，字令明，长沙人。	Vương-Cơ. Tự là Lệnh-Minh, người quận Trường-Sa
HVB_001_1540	就王敦求广州，不许。	tới xin Vương-Đôn cho làm quan Quảng-Châu, Đôn không cho
HVB_001_1541	会广人怨刺史郭讷而叛，遂与温劭迎机为刺史。	vừa gặp lúc người Quảng-Châu oán Thứ-Sử là Quách-Nột, nổi lên làm phản, rồi cùng Ôn-Thiệu tới rước Cơ về làm Thứ-Sử châu ấy.
HVB_001_1542	敦遣参军葛幽追至庐陵，机叱曰：来取死耳。	"Vương-Đôn sai tham-quân là Cát-U, đuổi theo tới Lô-Lăng. Cơ mắng mà nói rằng: ""Mầy ưng tìm chỗ chết ư?"""
HVB_001_1543	幽不敢追。	U không dám bức Cơ nữa.
HVB_001_1544	讷闻劭附机，遣兵击劭，为劭所败。	Quách-Nột nghe Thiệu theo Cơ bèn phái lính đánh Thiệu, bị Thiệu đánh bại
HVB_001_1545	讷遂握节避机。	Nột cầm cờ Mao-Tiết, chạy tránh khỏi.
HVB_001_1546	机入城，恐敦讨，乃更求交州。	Cơ vào thành, sợ Vương-Đôn đánh, phải xin làm Thứ-Sử Giao-Châu.
HVB_001_1547	敦以机难制，从之。	Đôn thấy Cơ khó giá ngự được, nên thuận cho.
HVB_001_1548	机趋交州，为梁硕所拒，遂往郁林。	Cơ qua Giao-Châu bị Lương-Thạc chống cự, bèn qua Uất-Lâm hợp với Đỗ-Hồng hùng cứ đất Lâm-Hạ
HVB_001_1549	会杜弘破桂林，机劝洪取广州。	Cơ khuyên Hồng lấy đất Quảng-Châu
HVB_001_1550	于是洪与机俱反，寻为陶侃平之。	từ đó cả Hồng và Cơ đều làm phản, sau bị Đào-Khản dẹp yên.
HVB_001_1551	张伯义，唐安南经略使，始筑大罗城。	Trương-Bá-Nghi. Làm An-nam Kinh-Lược-Sử đời nhà Đường, bắt đầu đắp thành Đại-La.
HVB_001_1552	康谦，北方商人，为安南都护。	Khang-Khiêm. Lái buôn ở phương Bắc, làm An-nam đô-hộ.
HVB_001_1553	朝衡，日本人。	Triều-Hoành. Người Nhật-Bản
HVB_001_1554	开元中，奉币来朝，慕中华之风，因留焉。	trong khoảng niên hiệu Khai-Nguyên (713-741) đem hóa-phẩm đến triều-kiến, hâm-mộ phong-hóa Trung-Hoa, nhơn lưu ở lại
HVB_001_1555	历使中国。	đổi tên là Triều-Hoành, nhiều lần sang sứ Trung-Quốc.
HVB_001_1556	永泰二年为安南都护。	Năm Vĩnh-Thái thứ 2, Triều-Hoành làm An-nam đô-hộ.
HVB_001_1557	时生蛮侵德化、龙武二州境，诏朝衡往平之。	Thời ấy có quân Mán xâm phạm cảnh giới hai châu Đức-Hoá và Long-Vũ, vua xuống chiếu khiến Triều-Hoành qua dẹp yên.
HVB_001_1558	辅良交，德宗建中三年为安南都护。	Phụ-Lương-Giao. Năm Kiến-Trung thứ 3 (782), đời Đường Đức-Tông, làm An-nam đô-hộ.
